n,pmid,id,source,doi_publication,title,authorString,journalTitle,pubYear,journalIssn,pubType,isOpenAccess,inEPMC,inPMC,hasPDF,hasBook,hasSuppl,citedByCount,hasReferences,hasTextMinedTerms,hasDbCrossReferences,hasLabsLinks,hasTMAccessionNumbers,firstIndexDate,firstPublicationDate,issue,journalVolume,pageInfo,pmcid,pmcid_,pmcid_pmc,pmcid_uid,doi.y,filename,is_relevant_data,is_relevant_code,article,is_open_data,open_data_category,is_open_code,open_data_statements,open_code_statements,is_success,true_open_data,doi_open_data,study_type,dataset_type,Notes,FAIR_level,FAIRness,Findability,Accesibility,Interoperability,Reusability,Findability_level,Accesibility_level,Interoperability_level,Reusability_level,FsF_F1_01D,FsF_F1_02D,FsF_F2_01M,FsF_F3_01M,FsF_F4_01M,FsF_A1_01M,FsF_A1_03D,FsF_A1_02M,FsF_I1_01M,FsF_I1_02M,FsF_I3_01M,FsF_R1_01MD,FsF_R1.1_01M,FsF_R1.2_01M,FsF_R1.3_01M,FsF_R1.3_02D
5957,33892690,33892690,MED,10.1186/s12903-021-01571-7,Estimation of salivary matrix metalloproteinases- 12 (MMP- 12) levels among patients presenting with oral submucous fibrosis and oral squamous cell carcinoma.,"Saleem Z, Shaikh AH, Zaman U, Ahmed S, Majeed MM, Kazmi A, Farooqui WA.",BMC Oral Health,2021,1472-6831,research-article; journal article,Y,Y,N,Y,N,N,0,Y,Y,Y,N,N,2021-04-25,2021-04-23,1,21,205,PMC8066978,8066978,,8066978,10.1186/s12903-021-01571-7,PMC 8066978.xml,TRUE,TRUE,10.1186/s12903-021-01571-7,TRUE,general-purpose repository,FALSE,until now several oral salivary biomarkers have been studied for different premalignant lesions like oral lichen planus [ ] leukoplakia [ ] osf [ ] but not enough data is available for a biomarker that could aid in primary oscc detection at the non-detectable stage or precursor stage [ ].,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5958,33892695,33892695,MED,10.1186/s12903-021-01561-9,Distal extension of palatal rugae as a limitation for donor soft tissue grafts in a Jordanian population: A cross-sectional study.,"Said KN, Abu Khalid AS, Farook FF.",BMC Oral Health,2021,1472-6831,research-article; journal article,Y,Y,N,Y,N,N,0,Y,Y,N,N,N,2021-04-25,2021-04-23,1,21,203,PMC8066888,8066888,,8066888,10.1186/s12903-021-01561-9,PMC 8066888.xml,TRUE,TRUE,10.1186/s12903-021-01561-9,FALSE,,FALSE,,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5959,33892990,33892990,MED,10.1016/j.bjoms.2020.12.017,Management of odontogenic cervicofacial infections presenting to oral and maxillofacial units during the first wave of the COVID-19 pandemic in the United Kingdom.,"Puglia FA, Ubhi H, Dawoud B, Magennis P, Chiu GA.",Br J Oral Maxillofac Surg,2021,0266-4356; 1532-1940; ,"research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,N,1,Y,Y,N,Y,N,2021-04-25,2021-01-08,8,59,875-880,PMC7834132,7834132,,7834132,10.1016/j.bjoms.2020.12.017,PMC 7834132.xml,TRUE,TRUE,10.1016/j.bjoms.2020.12.017,FALSE,,FALSE,,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5960,33893423,33893423,MED,10.1038/s41415-021-2835-0,The journey of an overseas dentist in the UK.,Ashiti S.,Br Dent J,2021,0007-0610; 1476-5373; ,research-article; journal article,Y,Y,N,Y,N,N,0,N,Y,N,Y,N,2021-04-25,2021-04-23,8,230,515-517,PMC8063185,8063185,,8063185,10.1038/s41415-021-2835-0,PMC 8063185.xml,TRUE,FALSE,10.1038/s41415-021-2835-0,FALSE,,FALSE,,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5961,33893424,33893424,MED,10.1038/s41415-021-2837-y,Slow to heal or slow to diagnose cancer?,"Richards CA, Cameron A, Collin J, Hughes CW, Main BG.",Br Dent J,2021,0007-0610; 1476-5373; ,research-article; journal article,Y,Y,N,Y,N,N,0,Y,Y,N,Y,N,2021-04-25,2021-04-23,8,230,518-522,PMC8063191,8063191,,8063191,10.1038/s41415-021-2837-y,PMC 8063191.xml,TRUE,FALSE,10.1038/s41415-021-2837-y,FALSE,,FALSE,,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5962,33893430,33893430,MED,10.1038/s41415-021-2839-9,An introduction to clinical governance in dentistry.,"Patel K, Jenkyn I.",Br Dent J,2021,0007-0610; 1476-5373; ,research-article; journal article,Y,Y,N,Y,N,N,0,Y,Y,N,N,N,2021-04-25,2021-04-23,8,230,539-543,PMC8063159,8063159,,8063159,10.1038/s41415-021-2839-9,PMC 8063159.xml,TRUE,FALSE,10.1038/s41415-021-2839-9,FALSE,,FALSE,,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5963,33893556,33893556,MED,10.1007/s00784-021-03949-x,Cold atmospheric plasma coupled with air abrasion in liquid medium for the treatment of peri-implantitis model grown with a complex human biofilm: an in vitro study.,"Hui WL, Perrotti V, Piattelli A, Ostrikov KK, Fang Z, Quaranta A.",Clin Oral Investig,2021,1432-6981; 1436-3771; ,research-article; journal article,Y,Y,N,Y,N,N,0,Y,Y,N,N,N,2021-04-25,2021-04-24,12,25,6633-6642,PMC8602208,8602208,,8602208,10.1007/s00784-021-03949-x,PMC 8602208.xml,TRUE,TRUE,10.1007/s00784-021-03949-x,FALSE,,FALSE,,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5964,33893625,33893625,MED,10.1007/s40368-021-00623-4,Using process drama to explore the causes of dental anxiety in primary-school children.,"Tahmassebi JF, Malik M, Berg N, Pavitt S, Gray-Burrows K, O'Grady A.",Eur Arch Paediatr Dent,2021,1818-6300; 1996-9805; ,research-article; journal article,Y,Y,N,Y,N,N,0,Y,Y,N,N,N,2021-04-25,2021-04-23,5,22,869-877,PMC8526446,8526446,,8526446,10.1007/s40368-021-00623-4,PMC 8526446.xml,TRUE,TRUE,10.1007/s40368-021-00623-4,FALSE,,FALSE,,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5965,33893747,33893747,MED,10.1002/jdd.12635,Use of a mindfulness application to promote students' mental well-being during COVID-19-era.,"Rath A, Wong M, Wong N, Brockman R.",J Dent Educ,2021,0022-0337; 1930-7837; ,research-article; journal article,Y,Y,N,Y,N,N,1,Y,Y,N,Y,N,2021-04-25,2021-05-02,NA,85 Suppl 3,2049-2051,PMC8250785,8250785,,8250785,10.1002/jdd.12635,PMC 8250785.xml,TRUE,FALSE,10.1002/jdd.12635,FALSE,,FALSE,,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5966,33894757,33894757,MED,10.1186/s12903-021-01576-2,Analysis of inferior nasal turbinate width and concha bullosa in subjects with nasal septum deviation: a cone beam tomography study.,"Shetty SR, Al Bayatti SW, Al-Rawi NH, Marei H, Reddy S, Abdelmagyd HA, Narasimhan S, Al Kawas S, Mathew A.",BMC Oral Health,2021,1472-6831,research-article; journal article,Y,Y,N,Y,N,N,0,Y,Y,N,N,N,2021-04-27,2021-04-24,1,21,206,PMC8066481,8066481,,8066481,10.1186/s12903-021-01576-2,PMC 8066481.xml,TRUE,FALSE,10.1186/s12903-021-01576-2,TRUE,"general-purpose repository, data availability statement",FALSE,the data is also available at figshare; https://doi org/10 6084/m9 figshare 14413730 declarations ethics approval and informed consent to participate all methods were carried out in accordance with relevant guidelines and regulations.     availability of data and materials the corresponding can be contacted for raw data. the data is also available at figshare,,TRUE,TRUE,https://doi.org/10.6084/m9.figshare.14413730,Clinical,Cross-sectional,xlsx,moderate,70,7,2,2,6,advanced,moderate,initial,advanced,3,3,3,3,3,0,3,3,3,1,0,2,3,2,3,3
5967,33899126,33899126,MED,10.1186/s40729-021-00320-3,Does the macro design of an implant affect the accuracy of template-guided implantation? A prospective clinical study.,"Schnutenhaus S, Edelmann C, Rudolph H.",Int J Implant Dent,2021,2198-4034,"research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,N,1,Y,Y,N,N,N,2021-04-27,2021-04-26,1,7,42,PMC8071785,8071785,,8071785,10.1186/s40729-021-00320-3,PMC 8071785.xml,TRUE,TRUE,10.1186/s40729-021-00320-3,FALSE,,FALSE,,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5968,33899251,33899251,MED,10.1111/jcpe.13471,Dental biofilm of symptomatic COVID-19 patients harbours SARS-CoV-2.,"Gomes SC, Fachin S, da Fonseca JG, Angst PDM, Lamers ML, da Silva ISB, Nunes LN.",J Clin Periodontol,2021,0303-6979; 1600-051x; ,"research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,N,2,Y,Y,N,Y,N,2021-04-27,2021-05-04,7,48,880-885,PMC8251434,8251434,,8251434,10.1111/jcpe.13471,PMC 8251434.xml,TRUE,TRUE,10.1111/jcpe.13471,FALSE,,FALSE,,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5969,33899265,33899265,MED,10.1111/jcpe.13472,Dietary inflammatory potential is associated with poor periodontal health: A population-based study.,"Li A, Chen Y, Schuller AA, van der Sluis LWM, Tjakkes GE.",J Clin Periodontol,2021,0303-6979; 1600-051x; ,"research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,Y,0,Y,Y,N,N,N,2021-04-27,2021-05-07,7,48,907-918,PMC8251843,8251843,,8251843,10.1111/jcpe.13472,PMC 8251843.xml,TRUE,TRUE,10.1111/jcpe.13472,FALSE,,FALSE,,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5970,33901449,33901449,MED,10.1016/j.joms.2021.03.004,Tracheotomies in COVID-19 Patients: Protocols and Outcomes.,"Carlson ER, Heidel RE, Houston K, Vahdani S, Winstead M.",J Oral Maxillofac Surg,2021,0278-2391; 1531-5053; ,research-article; journal article,Y,Y,N,Y,N,N,0,Y,Y,N,Y,N,2021-04-27,2021-03-12,8,79,1629-1642,PMC7952266,7952266,,7952266,10.1016/j.joms.2021.03.004,PMC 7952266.xml,TRUE,FALSE,10.1016/j.joms.2021.03.004,FALSE,,FALSE,,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5971,33902341,33902341,MED,10.1177/23800844211011985,Reopening Oral Health Services during the COVID-19 Pandemic through a Knowledge Exchange Coalition.,"McNally M, Rock L, Gillis M, Bryan S, Boyd C, Kraglund F, Cleghorn B.",JDR Clin Trans Res,2021,2380-0844; 2380-0852; ,"research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,Y,1,Y,Y,N,Y,N,2021-04-28,2021-04-27,3,6,279-290,PMC8207488,8207488,,8207488,10.1177/23800844211011985,PMC 8207488.xml,TRUE,TRUE,10.1177/23800844211011985,FALSE,,FALSE,,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5972,33902535,33902535,MED,10.1186/s12903-021-01577-1,Social determinants of seeking emergency and routine dental care in Saudi Arabia during the COVID-19 pandemic.,"Meisha DE, Alsolami AM, Alharbi GM.",BMC Oral Health,2021,1472-6831,research-article; journal article,Y,Y,N,Y,N,Y,2,Y,Y,N,Y,N,2021-04-28,2021-04-26,1,21,212,PMC8074701,8074701,,8074701,10.1186/s12903-021-01577-1,PMC 8074701.xml,TRUE,TRUE,10.1186/s12903-021-01577-1,FALSE,,FALSE,,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5973,33902541,33902541,MED,10.1186/s12903-021-01560-w,"Recommendations for delivering oral health advice: a qualitative supplementary analysis of dental teams, parents' and children's experiences.","Bhatti A, Vinall-Collier K, Duara R, Owen J, Gray-Burrows KA, Day PF.",BMC Oral Health,2021,1472-6831,"research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,Y,0,Y,Y,N,Y,N,2021-04-28,2021-04-26,1,21,210,PMC8077708,8077708,,8077708,10.1186/s12903-021-01560-w,PMC 8077708.xml,TRUE,TRUE,10.1186/s12903-021-01560-w,FALSE,,FALSE,,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5974,33902543,33902543,MED,10.1186/s12903-021-01578-0,Evaluation of temporomandibular disorders among dental students of Saudi Arabia using Diagnostic Criteria for Temporomandibular Disorders (DC/TMD): a cross-sectional study.,"Srivastava KC, Shrivastava D, Khan ZA, Nagarajappa AK, Mousa MA, Hamza MO, Al-Johani K, Alam MK.",BMC Oral Health,2021,1472-6831,research-article; journal article,Y,Y,N,Y,N,N,0,Y,Y,N,N,N,2021-04-28,2021-04-26,1,21,211,PMC8077893,8077893,,8077893,10.1186/s12903-021-01578-0,PMC 8077893.xml,TRUE,TRUE,10.1186/s12903-021-01578-0,FALSE,,FALSE,,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5975,33902550,33902550,MED,10.1186/s12903-021-01541-z,Propylene mesh versus acrylic resin stent for palatal wound protection following free gingival graft harvesting: a short-term pilot randomized clinical trial.,"Yussif N, Wagih R, Selim K.",BMC Oral Health,2021,1472-6831,research-article; randomized controlled trial; journal article,Y,Y,N,Y,N,N,0,Y,Y,N,N,Y,2021-04-28,2021-04-26,1,21,208,PMC8074466,8074466,,8074466,10.1186/s12903-021-01541-z,PMC 8074466.xml,TRUE,FALSE,10.1186/s12903-021-01541-z,FALSE,,FALSE,,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5976,33902551,33902551,MED,10.1186/s12903-021-01498-z,The early loading of different surface-modified implants: a randomized clinical trial.,"Körmöczi K, Komlós G, Papócsi P, Horváth F, Joób-Fancsaly Á.",BMC Oral Health,2021,1472-6831,research-article; randomized controlled trial; journal article,Y,Y,N,Y,N,N,0,Y,Y,N,Y,N,2021-04-28,2021-04-26,1,21,207,PMC8074492,8074492,,8074492,10.1186/s12903-021-01498-z,PMC 8074492.xml,TRUE,FALSE,10.1186/s12903-021-01498-z,FALSE,,FALSE,,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5977,33902558,33902558,MED,10.1186/s12903-021-01544-w,Human dental pulp stem cell responses to different dental pulp capping materials.,"Manaspon C, Jongwannasiri C, Chumprasert S, Sa-Ard-Iam N, Mahanonda R, Pavasant P, Porntaveetus T, Osathanon T.",BMC Oral Health,2021,1472-6831,"research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,Y,1,Y,Y,N,N,N,2021-04-28,2021-04-26,1,21,209,PMC8074430,8074430,,8074430,10.1186/s12903-021-01544-w,PMC 8074430.xml,TRUE,TRUE,10.1186/s12903-021-01544-w,TRUE,supplement,FALSE,raw data was provided in the additional file 1,,TRUE,TRUE,https://figshare.com/articles/dataset/Additional_file_1_of_Human_dental_pulp_stem_cell_responses_to_different_dental_pulp_capping_materials/14489911,In-vitro,Other dental in-vitro,xlsx,advanced,75,7,2,3,6,advanced,moderate,moderate,advanced,3,3,3,3,3,0,3,3,3,1,3,2,3,2,3,3
5978,33906655,33906655,MED,10.1186/s12903-021-01583-3,Clinical and radiographic variables related to implants with simultaneous grafts among type 2 diabetic patients treated with different hypoglycemic medications: a retrospective study.,"Shi S, Ding F, Liu X, Wang L, Wang X, Zhang S, Zhao G, Song Y.",BMC Oral Health,2021,1472-6831,"research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,N,0,Y,Y,N,N,N,2021-04-29,2021-04-27,1,21,214,PMC8080327,8080327,,8080327,10.1186/s12903-021-01583-3,PMC 8080327.xml,TRUE,TRUE,10.1186/s12903-021-01583-3,FALSE,,FALSE,,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5979,33907070,33907070,MED,10.14744/eej.2020.78941,Comparison of Two Different Methods in the Removal of Oil-Based Calcium Hydroxide From Root Canal System: A Triple-Blinded Randomised Clinical Trial.,"Anis Motiwala M, Badar SB, Ghafoor R.",Eur Endod J,2021,2548-0839,research-article; journal article,Y,Y,N,Y,N,N,0,Y,Y,N,N,N,2021-04-29,2021-03-01,1,6,38-43,PMC8056807,8056807,,8056807,10.14744/eej.2020.78941,PMC 8056807.xml,TRUE,FALSE,10.14744/eej.2020.78941,FALSE,,FALSE,,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5980,33907936,33907936,MED,10.1186/s40729-021-00321-2,Postsurgical oral symptoms after insertion of one or two implants for mandibular overdentures: short-term results of a randomized clinical trial.,"de Resende GP, Dias AP, Leles JLR, de Souza JAC, Leles CR.",Int J Implant Dent,2021,2198-4034,"research support, non-u.s. gov't; research-article; randomized controlled trial; journal article",Y,Y,N,Y,N,N,0,Y,Y,N,N,N,2021-04-29,2021-04-28,1,7,38,PMC8079530,8079530,,8079530,10.1186/s40729-021-00321-2,PMC 8079530.xml,TRUE,FALSE,10.1186/s40729-021-00321-2,FALSE,,FALSE,,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5981,33910535,33910535,MED,10.1186/s12903-021-01579-z,"Self-reported prevalence of periodontal disease among the Spanish population and immigrants: 2006, 2011/12 and 2017: a population-based study.","Gómez-Costa D, San-Roman-Montero J, Rojo R, Gil Á, Gómez de Diego R, López-Sánchez AF.",BMC Oral Health,2021,1472-6831,research-article; journal article,Y,Y,N,Y,N,N,0,Y,Y,N,N,N,2021-04-30,2021-04-28,1,21,215,PMC8082769,8082769,,8082769,10.1186/s12903-021-01579-z,PMC 8082769.xml,TRUE,TRUE,10.1186/s12903-021-01579-z,FALSE,,FALSE,,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5982,33910554,33910554,MED,10.1186/s12903-021-01455-w,Challenges in identifying indigenous peoples in population oral health surveys: a commentary.,"Jamieson L, Hedges J, Peres MA, Guarnizo-Herreño CC, Bastos JL.",BMC Oral Health,2021,1472-6831,"research support, non-u.s. gov't; review-article; review; journal article",Y,Y,N,Y,N,N,0,Y,Y,N,N,N,2021-04-30,2021-04-28,1,21,216,PMC8082663,8082663,,8082663,10.1186/s12903-021-01455-w,PMC 8082663.xml,TRUE,FALSE,10.1186/s12903-021-01455-w,FALSE,,FALSE,,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5983,33913152,33913152,MED,10.1002/jdd.12632,Dental students' attitudes and hesitancy toward COVID-19 vaccine.,"Mascarenhas AK, Lucia VC, Kelekar A, Afonso NM.",J Dent Educ,2021,0022-0337; 1930-7837; ,research-article; journal article,Y,Y,N,Y,N,N,5,Y,Y,N,Y,N,2021-04-30,2021-04-29,9,85,1504-1510,PMC8242421,8242421,,8242421,10.1002/jdd.12632,PMC 8242421.xml,TRUE,TRUE,10.1002/jdd.12632,FALSE,,FALSE,,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5984,33926421,33926421,MED,10.1186/s12903-021-01574-4,Mechanisms of PhotoBioModulation (PBM) focused on oral mucositis prevention and treatment: a scoping review.,"Courtois E, Bouleftour W, Guy JB, Louati S, Bensadoun RJ, Rodriguez-Lafrasse C, Magné N.",BMC Oral Health,2021,1472-6831,research-article; review; journal article,Y,Y,N,Y,N,N,2,Y,Y,N,Y,N,2021-05-01,2021-04-29,1,21,220,PMC8086292,8086292,,8086292,10.1186/s12903-021-01574-4,PMC 8086292.xml,TRUE,FALSE,10.1186/s12903-021-01574-4,FALSE,,FALSE,,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5985,33926434,33926434,MED,10.1186/s12903-021-01569-1,Key factors associated with oral health-related quality of life in Sri Lankan adolescents: a cross sectional study.,"Amilani U, Jayasekara P, Carter HE, Senanayake S, Kularatna S.",BMC Oral Health,2021,1472-6831,research-article; journal article,Y,Y,N,Y,N,Y,0,Y,Y,N,Y,N,2021-05-01,2021-04-29,1,21,218,PMC8082852,8082852,,8082852,10.1186/s12903-021-01569-1,PMC 8082852.xml,TRUE,TRUE,10.1186/s12903-021-01569-1,FALSE,,FALSE,,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5986,33926447,33926447,MED,10.1186/s12903-021-01570-8,Effectiveness of beta-tricalcium phosphate in comparison with other materials in treating periodontal infra-bony defects around natural teeth: a systematic review and meta-analysis.,"Jasser RA, AlSubaie A, AlShehri F.",BMC Oral Health,2021,1472-6831,meta-analysis; research-article; systematic review; journal article,Y,Y,N,Y,N,N,1,Y,Y,N,Y,N,2021-05-01,2021-04-29,1,21,219,PMC8082765,8082765,,8082765,10.1186/s12903-021-01570-8,PMC 8082765.xml,TRUE,TRUE,10.1186/s12903-021-01570-8,FALSE,,FALSE,,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5987,33926448,33926448,MED,10.1186/s12903-021-01517-z,A systematic review and meta-analysis of the role of sugar-free chewing gum on Streptococcus mutans.,"Nasseripour M, Newton JT, Warburton F, Awojobi O, Di Giorgio S, Gallagher JE, Banerjee A.",BMC Oral Health,2021,1472-6831,"meta-analysis; research support, non-u.s. gov't; research-article; systematic review; journal article",Y,Y,N,Y,N,Y,0,Y,Y,N,Y,N,2021-05-01,2021-04-29,1,21,217,PMC8082871,8082871,,8082871,10.1186/s12903-021-01517-z,PMC 8082871.xml,TRUE,TRUE,10.1186/s12903-021-01517-z,FALSE,,FALSE,,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5988,33926623,33926623,MED,10.1016/j.adaj.2021.01.014,COVID-2019 fundamentals.,"Lamberghini F, Testai FD.",J Am Dent Assoc,2021,0002-8177; 1943-4723; ,research-article; review; journal article,Y,Y,N,Y,N,N,1,Y,Y,N,Y,N,2021-05-01,2021-02-05,5,152,354-363,PMC7862882,7862882,,7862882,10.1016/j.adaj.2021.01.014,PMC 7862882.xml,TRUE,TRUE,10.1016/j.adaj.2021.01.014,FALSE,,FALSE,,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5989,33926626,33926626,MED,10.1016/j.adaj.2021.02.011,The ethics of dentists receiving the COVID-19 vaccine: Following the American Dental Association Principles of Ethics and Code of Professional Conduct.,"Wilson R, Jonke G.",J Am Dent Assoc,2021,0002-8177; 1943-4723; ,discussion; journal article,Y,Y,N,Y,N,N,0,Y,Y,N,Y,N,2021-05-01,2021-03-12,5,152,408-409,PMC7953437,7953437,,7953437,10.1016/j.adaj.2021.02.011,PMC 7953437.xml,TRUE,TRUE,10.1016/j.adaj.2021.02.011,FALSE,,FALSE,,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5990,33928447,33928447,MED,10.1186/s40729-021-00322-1,Comparison of implant placement accuracy in two different preoperative digital workflows: navigated vs. pilot-drill-guided surgery.,"Spille J, Jin F, Behrens E, Açil Y, Lichtenstein J, Naujokat H, Gülses A, Flörke C, Wiltfang J.",Int J Implant Dent,2021,2198-4034,"research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,N,0,Y,Y,N,N,N,2021-05-01,2021-04-30,1,7,45,PMC8085150,8085150,,8085150,10.1186/s40729-021-00322-1,PMC 8085150.xml,TRUE,TRUE,10.1186/s40729-021-00322-1,FALSE,,FALSE,,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5991,33928458,33928458,MED,10.1186/s40729-021-00311-4,Simultaneous implant placement with autogenous onlay bone grafts: a systematic review and meta-analysis.,"Ma G, Wu C, Shao M.",Int J Implant Dent,2021,2198-4034,meta-analysis; systematic review; review-article; review; journal article,Y,Y,N,Y,N,Y,0,Y,Y,N,N,N,2021-05-01,2021-04-30,1,7,61,PMC8085156,8085156,,8085156,10.1186/s40729-021-00311-4,PMC 8085156.xml,TRUE,TRUE,10.1186/s40729-021-00311-4,FALSE,,FALSE,,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5992,33929624,33929624,MED,10.1186/s40729-021-00340-z,Dental implant status in elderly individuals requiring domiciliary dental care in Japan.,"Hagiwara Y, Ohyama T, Yasuda H, Seki K, Ikeda T.",Int J Implant Dent,2021,2198-4034,research-article; journal article,Y,Y,N,Y,N,N,1,Y,Y,N,Y,N,2021-05-01,2021-04-30,1,7,53,PMC8087731,8087731,,8087731,10.1186/s40729-021-00340-z,PMC 8087731.xml,TRUE,FALSE,10.1186/s40729-021-00340-z,FALSE,,FALSE,,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5993,33931037,33931037,MED,10.1186/s12903-021-01581-5,Comparison of two minimally invasive restorative techniques in improving the oral health-related quality of life of pregnant women: a six months randomized controlled trial.,"Adham MM, El Kashlan MK, Abdelaziz WE, Rashad AS.",BMC Oral Health,2021,1472-6831,research-article; randomized controlled trial; journal article,Y,Y,N,Y,N,N,0,Y,Y,N,N,Y,2021-05-02,2021-04-30,1,21,221,PMC8086316,8086316,,8086316,10.1186/s12903-021-01581-5,PMC 8086316.xml,TRUE,FALSE,10.1186/s12903-021-01581-5,FALSE,,FALSE,,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5994,33931053,33931053,MED,10.1186/s12903-021-01549-5,"An exploration of the oral health beliefs and behaviors of people living with HIV in Mangalore, India: a qualitative study.","Rodrigues A, Hegde V, Hegde AV, Shastri SG, Ravikumar DN, Rodrigues R.",BMC Oral Health,2021,1472-6831,"research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,Y,0,Y,Y,N,N,N,2021-05-02,2021-04-30,1,21,222,PMC8086078,8086078,,8086078,10.1186/s12903-021-01549-5,PMC 8086078.xml,TRUE,TRUE,10.1186/s12903-021-01549-5,FALSE,,FALSE,,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5995,33931061,33931061,MED,10.1186/s12903-021-01545-9,"Prevalence of dental caries and associated factors among school-aged children in Tripoli, Libya: a cross-sectional study.","Alraqiq H, Eddali A, Boufis R.",BMC Oral Health,2021,1472-6831,"research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,Y,0,Y,Y,N,N,N,2021-05-02,2021-04-30,1,21,224,PMC8086357,8086357,,8086357,10.1186/s12903-021-01545-9,PMC 8086357.xml,TRUE,TRUE,10.1186/s12903-021-01545-9,FALSE,,FALSE,,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5996,33931069,33931069,MED,10.1186/s12903-021-01589-x,"Association between mental health, caries experience and gingival health of adolescents in sub-urban Nigeria.","El Tantawi M, Folayan MO, Oginni O, Adeniyi AA, Mapayi B, Yassin R, Chukwumah NM, Sam-Agudu NA.",BMC Oral Health,2021,1472-6831,research-article; journal article,Y,Y,N,Y,N,N,0,Y,Y,N,N,N,2021-05-02,2021-04-30,1,21,223,PMC8086282,8086282,,8086282,10.1186/s12903-021-01589-x,PMC 8086282.xml,TRUE,TRUE,10.1186/s12903-021-01589-x,FALSE,,FALSE,,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5997,33931952,33931952,MED,10.1002/cre2.429,Oral manifestations of COVID-19 patients: An online survey of the Egyptian population.,"El Kady DM, Gomaa EA, Abdella WS, Ashraf Hussien R, Abd ElAziz RH, Khater AGA.",Clin Exp Dent Res,2021,2057-4347,research-article; journal article,Y,Y,N,Y,N,Y,2,Y,Y,N,Y,Y,2021-05-02,2021-05-01,5,7,852-860,PMC8239795,8239795,,8239795,10.1002/cre2.429,PMC 8239795.xml,TRUE,TRUE,10.1002/cre2.429,FALSE,,FALSE,,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
